date,S,vix,r,sentiment,return,rolling_vol,rv_lag1,target_vol_t1,benchmark_bsm_price
2018-09-20,95.89114379882812,11.800000190734863,3.07,0.11751649999999998,0.008587075451977233,0.14517792797791626,0.14362033841354863,0.1475474841703488,10.723662243628056
2018-09-21,95.26063537597656,11.680000305175781,3.07,-0.281284,-0.006575251872835253,0.1475474841703488,0.14517792797791626,0.1525363555204802,10.095212352434018
2018-09-24,94.34724426269531,12.199999809265137,3.08,0.1287875,-0.009588337403758196,0.1525363555204802,0.1475474841703488,0.13943459396349123,9.258086903995931
2018-09-25,94.08048248291016,12.420000076293945,3.1,0.1182585,-0.002827446438630421,0.13943459396349123,0.1525363555204802,0.14461459674353364,9.137060888815157
2018-09-26,92.97308349609375,12.890000343322754,3.06,0.075006,-0.011770762198392903,0.14461459674353364,0.13943459396349123,0.14494330466092079,7.752030157462059
2018-10-01,91.74443817138672,12.0,3.09,0.040287500000000004,0.00584883418541704,0.15375381642341074,0.15280456632185743,0.15339322279076611,6.783710157016785
2018-10-02,92.12435913085938,12.050000190734863,3.05,0.2443635,0.004141078925819164,0.15339322279076611,0.15375381642341074,0.15629497084389896,6.879183440288074
2018-10-03,92.9892578125,11.609999656677246,3.15,0.08027700000000002,0.009388382071804369,0.15629497084389896,0.15339322279076611,0.15830774848054935,8.40845787746504
2018-10-05,93.29857635498047,14.819999694824219,3.23,0.06399149999999999,-0.005638721901628174,0.15993029946540155,0.15830774848054935,0.159523164319682,9.272237447732408
2018-10-09,93.2171859741211,15.949999809265137,3.21,0.083888,-0.006936962389275547,0.1607001777044592,0.159523164319682,0.18279043148413737,9.054405799693143
2018-10-10,90.73451232910156,22.959999084472656,3.22,-0.054314,-0.02663321810324515,0.18279043148413737,0.1607001777044592,0.20996407200807388,6.7096251485473175
2018-10-11,88.01583862304688,24.979999542236328,3.14,0.281307,-0.029962950549553113,0.20996407200807388,0.18279043148413737,0.21217599028945722,3.9560436117092763
2018-10-12,87.05531311035156,21.309999465942383,3.15,-0.134079,-0.010913098457301929,0.21217599028945722,0.20996407200807388,0.2114143814873236,3.5269446035839422
2018-10-15,86.55879211425781,21.299999237060547,3.16,-0.192553,-0.005703511691059648,0.2114143814873236,0.21217599028945722,0.22747865140660886,3.2568727371476527
2018-10-16,88.41468811035156,17.6200008392334,3.16,0.301268,0.02144087216055368,0.22747865140660886,0.2114143814873236,0.2024658303035097,4.590570365328347
2018-10-18,87.98326873779297,20.059999465942383,3.17,0.336099,-0.01584275526475354,0.20250133108497287,0.2024658303035097,0.20249278833300213,4.241636684836017
2018-10-19,87.83676147460938,19.889999389648438,3.2,0.1474925,-0.001665171859211223,0.20249278833300213,0.20250133108497287,0.20494462203446448,4.287578196549141
2018-10-23,85.67155456542969,20.709999084472656,3.17,0.16307066666666667,-0.010436332222346523,0.20604075719238404,0.20494462203446448,0.21059270887227077,2.6693580730275883
2018-10-25,85.35411071777344,24.219999313354492,3.14,0.19709866666666664,0.015199866497653147,0.2224121863333565,0.21059270887227077,0.2218375956070841,2.4191556983675895
2018-10-26,84.18196868896484,24.15999984741211,3.08,0.22081099999999998,-0.013732695695047759,0.2218375956070841,0.2224121863333565,0.22820808986990787,1.7399320768202884
2018-10-30,86.85184478759766,23.350000381469727,3.12,-0.038014,0.017644446423025872,0.23899132141042226,0.22820808986990787,0.25108936884822236,3.418140018279459
2018-11-01,88.70772552490234,19.34000015258789,3.14,0.173357,-0.00036685287007565126,0.2477083712268143,0.25108936884822236,0.24768779729839752,5.022022555050867
2018-11-02,88.21932220458984,19.510000228881836,3.22,0.44772,-0.005505758573140174,0.24768779729839752,0.2477083712268143,0.24790159830215955,5.0378680863121375
2018-11-05,88.7972412109375,19.959999084472656,3.2,0.06303675,0.006550934556121435,0.24790159830215955,0.24768779729839752,0.24866813805919855,5.3774850440993305
